tahun_anggaran,kd_klpd,nama_klpd,jenis_klpd,kd_satker,kd_program,kd_kegiatan,kd_kegiatan_str,nama_kegiatan,pagu_kegiatan,kd_kegiatan_lokal,is_deleted,_event_date
2025,"D107","Kab. Bandung","KABUPATEN",60490,2601039,13162850,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",4000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60490,2601042,13162851,"7.01.02.2.01","Koordinasi Penyelenggaraan KegiatanPemerintahan di Tingkat Kecamatan",58240000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60490,2601042,13162852,"7.01.02.2.03","Koordinasi Pemeliharaan Prasarana dan Sarana Pelayanan Umum",14100000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60490,2601041,13162853,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",18750000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60490,2601039,13162854,"7.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",54620000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60414,2601108,13163032,"1.02.01.2.10","Peningkatan Pelayanan BLUD",164408110600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601257,13163379,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",130000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601257,13163380,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",107420000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601258,13163381,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",494999600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601257,13163382,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",302170200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601259,13163383,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",82591300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601257,13163384,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",4000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601258,13163385,"7.01.02.2.03","Koordinasi Pemeliharaan Prasarana dan Sarana Pelayanan Umum",25000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601258,13163386,"7.01.02.2.02","Penyelenggaraan Urusan Pemerintahan yang Tidak Dilaksanakan oleh Unit Kerja Perangkat Daerah yang Ada di Kecamatan",65375000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601257,13163387,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",18000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601257,13163388,"7.01.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601257,13163389,"7.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",14000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601260,13163390,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",24530000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601261,13163391,"7.01.06.2.01","Fasilitasi, Rekomendasi dan KoordinasiPembinaan dan Pengawasan Pemerintahan Desa",89230000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601260,13163392,"7.01.03.2.03","Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan",34571300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601258,13163393,"7.01.02.2.01","Koordinasi Penyelenggaraan KegiatanPemerintahan di Tingkat Kecamatan",12500000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601260,13163394,"7.01.03.2.01","Koordinasi Kegiatan Pemberdayaan Desa",66062600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601257,13163395,"7.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",1000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601262,13163396,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",44970000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60499,2601262,13163397,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",15000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602645,13166759,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",209170000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602645,13166760,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",128951988,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602646,13166761,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",67556100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602646,13166762,"7.01.03.2.03","Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan",43070800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602645,13166763,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",40647867,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602647,13166764,"7.01.06.2.01","Fasilitasi, Rekomendasi dan Koordinasi\n\nPembinaan dan Pengawasan Pemerintahan Desa",50200000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602648,13166765,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",86349000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602646,13166766,"7.01.03.2.01","Koordinasi Kegiatan Pemberdayaan Desa",114608000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602646,13166767,"7.01.03.2.02","Kegiatan Pemberdayaan Kelurahan",1329116205,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602649,13166768,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",17161000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602650,13166769,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",244278300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602649,13166770,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",16119644,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602645,13166771,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",3863000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602650,13166772,"7.01.02.2.03","Koordinasi Pemeliharaan Prasarana dan Sarana Pelayanan Umum",20470000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602650,13166773,"7.01.02.2.01","Koordinasi Penyelenggaraan Kegiatan\n\nPemerintahan di Tingkat Kecamatan",14019400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602645,13166774,"7.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",63122990,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602645,13166775,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",788653612,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60465,2602650,13166776,"7.01.02.2.02","Penyelenggaraan Urusan Pemerintahan yang Tidak Dilaksanakan oleh Unit Kerja Perangkat Daerah yang Ada di Kecamatan",2550000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614679,13212471,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",61042500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614679,13212472,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",165720440,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614679,13212473,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",12600000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614680,13212474,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",32040000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614681,13212475,"7.01.03.2.01","Koordinasi Kegiatan Pemberdayaan Desa",48900000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614681,13212476,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",42300000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614680,13212477,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",9422000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614679,13212478,"7.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614679,13212479,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",311272360,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614681,13212480,"7.01.03.2.03","Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan",73995336,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614682,13212481,"7.01.06.2.01","Fasilitasi, Rekomendasi dan Koordinasi\n\nPembinaan dan Pengawasan Pemerintahan Desa",89919600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614683,13212482,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",82308000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614684,13212483,"7.01.02.2.02","Penyelenggaraan Urusan Pemerintahan yang Tidak Dilaksanakan oleh Unit Kerja Perangkat Daerah yang Ada di Kecamatan",17250000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614684,13212484,"7.01.02.2.03","Koordinasi Pemeliharaan Prasarana dan Sarana Pelayanan Umum",12850000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614684,13212485,"7.01.02.2.01","Koordinasi Penyelenggaraan Kegiatan\n\nPemerintahan di Tingkat Kecamatan",5000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614684,13212486,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",224181296,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60479,2614679,13212487,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",7100000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615016,13213100,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",229858578,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615016,13213101,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",134509350,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615017,13213102,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",230214400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615018,13213103,"7.01.06.2.01","Fasilitasi, Rekomendasi dan Koordinasi\n\nPembinaan dan Pengawasan Pemerintahan Desa",106719900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615019,13213104,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",131653800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615016,13213105,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",3870000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615016,13213106,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",334844000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615020,13213107,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",37790000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615021,13213108,"7.01.03.2.01","Koordinasi Kegiatan Pemberdayaan Desa",57371200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615020,13213109,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",70677200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615017,13213110,"7.01.02.2.02","Penyelenggaraan Urusan Pemerintahan yang Tidak Dilaksanakan oleh Unit Kerja Perangkat Daerah yang Ada di Kecamatan",27289200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615021,13213111,"7.01.03.2.03","Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan",66265700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615021,13213112,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",109062891,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615016,13213113,"7.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",3846600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615017,13213114,"7.01.02.2.01","Koordinasi Penyelenggaraan Kegiatan\n\nPemerintahan di Tingkat Kecamatan",20182900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615016,13213115,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",16344300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615016,13213116,"7.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",68162000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615017,13213117,"7.01.02.2.03","Koordinasi Pemeliharaan Prasarana dan Sarana Pelayanan Umum",20892900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60485,2615016,13213118,"7.01.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",2210000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616451,13216994,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",64224000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616451,13216995,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",185768850,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616451,13216996,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",40253548,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616452,13216997,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",102700000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616453,13216998,"7.01.06.2.01","Fasilitasi, Rekomendasi dan Koordinasi\n\nPembinaan dan Pengawasan Pemerintahan Desa",88200000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616451,13216999,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",4160000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616454,13217000,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",242353615,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616451,13217001,"7.01.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",4000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616451,13217002,"7.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",32905736,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616451,13217003,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",264351985,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616455,13217004,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",80000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616455,13217005,"7.01.03.2.03","Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan",57890000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616456,13217006,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",12525000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616456,13217007,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",12525000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616454,13217008,"7.01.02.2.03","Koordinasi Pemeliharaan Prasarana dan Sarana Pelayanan Umum",7800000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616455,13217009,"7.01.03.2.01","Koordinasi Kegiatan Pemberdayaan Desa",17800000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60487,2616451,13217010,"7.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",13173600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2620487,13226851,"4.02.01.2.06","administrasi umum perangkat daerah",4126060800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624450,13237311,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",86515000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624451,13237312,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",6015000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624450,13237313,"7.01.03.2.01","Koordinasi Kegiatan Pemberdayaan Desa",11775000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624451,13237314,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",26950000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624448,13237315,"7.01.02.2.03","Koordinasi Pemeliharaan Prasarana dan Sarana Pelayanan Umum",34570000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624448,13237316,"7.01.02.2.02","Penyelenggaraan Urusan Pemerintahan yang Tidak Dilaksanakan oleh Unit Kerja Perangkat Daerah yang Ada di Kecamatan",4550000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624446,13237317,"7.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",33680600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624446,13237318,"7.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",23927800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624446,13237302,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",182505909,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624446,13237303,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",225880796,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624447,13237304,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",55283100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624448,13237305,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",200627706,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624446,13237306,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",33537600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624446,13237307,"7.01.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624446,13237308,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",240685985,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624449,13237309,"7.01.06.2.01","Fasilitasi, Rekomendasi dan Koordinasi\n\nPembinaan dan Pengawasan Pemerintahan Desa",47231334,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60501,2624450,13237310,"7.01.03.2.03","Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan",26092000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243655,"1.05.02.2.01","Penanganan Gangguan Ketenteraman dan Ketertiban Umum dalam 1 (Satu) Daerah Kabupaten/Kota",44185077500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243656,"1.05.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",1415457126,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243657,"1.05.01.2.06","Administrasi Umum Perangkat Daerah",912733134,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243658,"1.05.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",294998600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243659,"1.05.01.2.05","Administrasi Kepegawaian Perangkat Daerah",218199000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243660,"1.05.01.2.02","Administrasi Keuangan Perangkat Daerah",69070000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243661,"1.05.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",21449200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243662,"1.05.02.2.02","Penegakan Peraturan Daerah Kabupaten/Kota dan Peraturan Bupati/Wali Kota",3760449687,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243663,"1.05.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",14991480680,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243664,"1.05.02.2.03","Pembinaan Penyidik Pegawai Negeri Sipil (PPNS) Kabupaten/Kota",58249109,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243665,"1.05.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",119186500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250879,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",123672700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250880,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",205003714,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250881,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",4429600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250882,"7.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",31750600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250883,"7.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",259889948,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250884,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",24113600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250885,"7.01.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",1175000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629977,13250886,"7.01.02.2.02","Penyelenggaraan Urusan Pemerintahan yang Tidak Dilaksanakan oleh Unit Kerja Perangkat Daerah yang Ada di Kecamatan",8825000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250887,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",243048350,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629977,13250888,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",169011200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629978,13250889,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",82801200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250890,"7.01.03.2.01","Koordinasi Kegiatan Pemberdayaan Desa",31315300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629980,13250891,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",31680000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629980,13250892,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",39877200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250893,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",76982700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629981,13250894,"7.01.06.2.01","Fasilitasi, Rekomendasi dan Koordinasi\n\nPembinaan dan Pengawasan Pemerintahan Desa",72078400,0,false,"2025-10-10"
