tahun_anggaran,kd_klpd,nama_klpd,jenis_klpd,kd_satker,kd_program,kd_kegiatan,kd_subkegiatan,kd_subkegiatan_str,nama_subkegiatan,pagu_subkegiatan,kd_subkegiatan_lokal,is_deleted,_event_date
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564466,13070223,14667797,"7.01.01.2.02.0008","Penyusunan Pelaporan dan Analisis Prognosis Realisasi Anggaran",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564469,13070220,14667798,"7.01.06.2.01.0002","Fasilitasi Administrasi Tata Pemerintahan Desa",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564466,13070215,14667799,"7.01.01.2.09.0009","Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya",10972800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564466,13070215,14667800,"7.01.01.2.09.0006","Pemeliharaan Peralatan dan Mesin Lainnya",5000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070219,14667801,"7.01.03.2.02.0004","Evaluasi Kelurahan",2500000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070219,14667802,"7.01.03.2.02.0003","Pemberdayaan Masyarakat di Kelurahan",1587500000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564466,13070216,14667803,"7.01.01.2.06.0009","Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD",15000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564470,13070229,14667804,"7.01.04.2.01.0002","Harmonisasi Hubungan dengan Tokoh Agama dan Tokoh Masyarakat",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564469,13070220,14667805,"7.01.06.2.01.0007","Fasilitasi Pelaksanaan Tugas dan Fungsi Badan Permusyawaratan Desa",5000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070224,14667806,"7.01.03.2.01.0003","Peningkatan Efektifitas Kegiatan Pemberdayaan Masyarakat di Wilayah Kecamatan",20000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564471,13070231,14667807,"7.01.05.2.01.0003","Pembinaan Persatuan dan Kesatuan Bangsa",16800000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070225,14667808,"7.01.03.2.06.0009","Penumbuhan Kesadaran Keluarga dalam Peningkatan Kualitas Kelestarian Lingkungan Hidup",8260500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070225,14667809,"7.01.03.2.06.0012","Penumbuhan dan Peningkatan Kesadaran Keluarga dalam Keterlibatan Perencanaan Kehidupan Menuju Keluarga Berkualitas",14343000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564466,13070232,14667810,"7.01.01.2.03.0005","Rekonsiliasi dan Penyusunan Laporan Barang Milik Daerah pada SKPD",3000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070225,14667811,"7.01.03.2.06.0011","Pelatihan Keluarga Tanggap Bencana Rumah Tangga",14343000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564471,13070231,14667812,"7.01.05.2.01.0005","Penanganan Konflik Sosial Sesuai Ketentuan Peraturan Perundang-Undangan",16800000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070225,14667813,"7.01.03.2.06.0008","Penumbuhan Kesadaran Keluarga dalam Peningkatan Taraf Hidup Keluarga Melalui Kehidupan Berkoperasi dan Pengembangan Ekonomi Lainnya",14343000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070225,14667814,"7.01.03.2.06.0010","Pelatihan Keluarga Tanggap Bencana Alam",14343000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070225,14667815,"7.01.03.2.06.0005","Peningkatan Kesadaran Keluarga dalam Mewujudkan Rumah Sehat dan Layak Huni serta Kesadaran Hukum tentang Kepemilikan Rumah",45547600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070225,14667816,"7.01.03.2.06.0007","Penumbuhan Kesadaran Keluarga dalam Peningkatan Derajat Kesehatan Keluarga dan Lingkungan dengan Menerapkan Perilaku Hidup Bersih dan Sehat",45547600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070225,14667817,"7.01.03.2.06.0006","Peningkatan Kesadaran Keluarga dalam Peningkatan Pendidikan dan Keterampilan untuk Mewujudkan Sumber Daya Manusia yang Berkualitas dan Berdaya Saing",14343000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564466,13070226,14667818,"7.01.01.2.08.0001","Penyediaan Jasa Surat Menyurat",3000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070219,14667819,"7.01.03.2.02.0002","Pembangunan Sarana dan Prasarana Kelurahan",885041831,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564466,13070216,14667820,"7.01.01.2.06.0008","Fasilitasi Kunjungan Tamu",31960000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070221,14667821,"7.01.03.2.03.0002","Peningkatan Kapasitas Lembaga Kemasyarakatan",11100000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564468,13070221,14667822,"7.01.03.2.03.0004","Fasilitasi Pengembangan Usaha Ekonomi Masyarakat",3250000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564471,13070231,14667823,"7.01.05.2.01.0008","Pelaksanaan Tugas Forum Koordinasi Pimpinan di Kecamatan",20000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2564471,13070231,14667824,"7.01.05.2.01.0001","Pembinaan Wawasan Kebangsaan dan Ketahanan Nasional dalam rangka Memantapkan Pengamalan Pancasila, Pelaksanaan Undang-Undang Dasar Negara Republik Indonesia Tahun\n\n1945, Pelestarian Bhinneka Tunggal Ika serta Pemertahanan dan Pemeliharaan Keutuhan Negara Kesatuan Republik Indonesia",25200000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071454,14670380,"5.02.01.2.09.0009","Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya",2446511510,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071455,14670381,"5.02.01.2.06.0002","Penyediaan Peralatan dan Perlengkapan Kantor",5026618990,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071454,14670382,"5.02.01.2.09.0006","Pemeliharaan Peralatan dan Mesin Lainnya",414427150,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071456,14670383,"5.02.02.2.02.0011","Pembinaan Penatausahaan Keuangan Pemerintah Kabupaten/Kota",634615400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071455,14670384,"5.02.01.2.06.0003","Penyediaan Peralatan Rumah Tangga",423281600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071455,14670385,"5.02.01.2.06.0004","Penyediaan Bahan Logistik Kantor",604555800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071457,14670386,"5.02.01.2.01.0007","Evaluasi Kinerja Perangkat Daerah",37305500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071458,14670387,"5.02.02.2.01.0001","Koordinasi dan Penyusunan KUA dan PPAS",104636500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071459,14670388,"5.02.02.2.05.0003","Pembinaan Sistem Informasi Pemerintah Daerah Bidang Keuangan Daerah Pemerintah Kabupaten/Kota",204918950,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071457,14670389,"5.02.01.2.01.0006","Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD",224020000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071460,14670390,"5.02.01.2.02.0007","Koordinasi dan Penyusunan Laporan Keuangan Bulanan/ Triwulanan/ Semesteran SKPD",27875200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071461,14670391,"5.02.02.2.03.0005","Koordinasi dan Penyusunan Rancangan Peraturan Daerah tentang Pertanggungjawaban Pelaksanaan APBD Kabupaten/Kota dan Rancangan Peraturan Kepala Daerah tentang Penjabaran Pertanggungjawaban Pelaksanaan APBD Kabupaten/Kota",112748000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071462,14670392,"5.02.01.2.05.0003","Pendataan dan Pengolahan Administrasi Kepegawaian",15082000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071457,14670393,"5.02.01.2.01.0001","Penyusunan Dokumen Perencanaan Perangkat Daerah",16503600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071461,14670394,"5.02.02.2.03.0004","Konsolidasi Laporan Keuangan SKPD, BLUD dan Laporan Keuangan Pemerintah Daerah",128994650,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071455,14670395,"5.02.01.2.06.0010","Penatausahaan Arsip Dinamis pada SKPD",717049325,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071458,14670396,"5.02.02.2.01.0007","Koordinasi dan Penyusunan Peraturan Daerah tentang APBD dan Peraturan Kepala Daerah tentang Penjabaran APBD",475267600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071458,14670397,"5.02.02.2.01.0004","Koordinasi, Penyusunan dan Verifikasi Perubahan RKA-SKPD",165375500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071458,14670398,"5.02.02.2.01.0009","Koordinasi dan Penyusunan Regulasi serta Kebijakan Bidang Anggaran",375020700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071455,14670399,"5.02.01.2.06.0005","Penyediaan Barang Cetakan dan Penggandaan",172959900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071458,14670400,"5.02.02.2.01.0002","Koordinasi dan Penyusunan Perubahan KUA dan Perubahan PPAS",63437400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565016,13071463,14670401,"5.02.03.2.01.0001","Penyusunan Standar Harga",246575300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565016,13071463,14670402,"5.02.03.2.01.0008","Penilaian Barang Milik Daerah",302138325,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071464,14670403,"5.02.01.2.08.0004","Penyediaan Jasa Pelayanan Umum Kantor",3408034011,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071461,14670404,"5.02.02.2.03.0010","Penyusunan Sistem dan Prosedur Akuntansi dan Pelaporan Keuangan Pemerintah Daerah",111142300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071454,14670405,"5.02.01.2.09.0001","Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",196220000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071464,14670406,"5.02.01.2.08.0001","Penyediaan Jasa Surat Menyurat",106780000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071457,14670407,"5.02.01.2.01.0002","Koordinasi dan Penyusunan Dokumen RKA-SKPD",16355100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071461,14670408,"5.02.02.2.03.0002","Rekonsiliasi dan Verifikasi Aset, Kewajiban, Ekuitas, Pendapatan, Belanja, Pembiayaan, Pendapatan-LO dan Beban",59677500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565016,13071463,14670409,"5.02.03.2.01.0003","Penyusunan Perencanaan Kebutuhan Barang Milik Daerah",115215000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071456,14670410,"5.02.02.2.02.0003","Penyiapan, Pelaksanaan Pengendalian dan Penerbitan Anggaran Kas dan SPD",60409500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565016,13071463,14670411,"5.02.03.2.01.0010","Optimalisasi Penggunaan, Pemanfaatan, Pemindahtanganan, Pemusnahan, dan Penghapusan Barang Milik Daerah",458220475,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071458,14670412,"5.02.02.2.01.0008","Koordinasi dan Penyusunan Peraturan Daerah tentang Perubahan APBD dan Peraturan Kepala Daerah tentang Penjabaran Perubahan APBD",390903300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565015,13071458,14670413,"5.02.02.2.01.0003","Koordinasi, Penyusunan dan Verifikasi RKA-SKPD",317177650,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071457,14670414,"5.02.01.2.01.0005","Koordinasi dan Penyusunan Perubahan DPA- SKPD",16302600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071457,14670415,"5.02.01.2.01.0004","Koordinasi dan Penyusunan DPA-SKPD",16302600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071457,14670416,"5.02.01.2.01.0003","Koordinasi dan Penyusunan Dokumen Perubahan RKA-SKPD",16691100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071455,14670417,"5.02.01.2.06.0011","Dukungan Pelaksanaan Sistem Pemerintahan Berbasis Elektronik pada SKPD",441281000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071457,14670418,"5.02.01.2.01.0008","Penyelenggaraan Walidata Pendukung Statistik Sektoral Daerah",7372000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152334,2565014,13071465,14670419,"5.02.01.2.03.0001","Penyusunan Perencanaan Kebutuhan Barang Milik Daerah SKPD",6580000,0,false,"2025-10-10"
